2.8M 18:59 epa-71M0001XCB-F-aout-1999-remanie-2006
2.8M 19:04 epa-71M0001XCB-F-fevrier-2006-remanie-2011
2.8M 20:35 lfs-71M0001XCB-E-2000-august-rebased
2.8M 20:13 LFS-71M0001-E-2006-February-Rebased2011
2.8M 12:54 71M0001XCB-F-1982-novembre
2.8M 20:35 lfs-71M0001XCB-E-1999-august-rebased
2.8M 20:25 lfs-71M0001XCB-E-1982-November
2.8M 19:10 epa-71M0001XCB-F-mars-1998-remanie-2006
2.8M 19:09 epa-71M0001XCB-F-mai-2002-remanie-2011
2.8M 20:36 lfs-71M0001XCB-E-2006-february-rebased
2.8M 20:11 LFS-71M0001-E-2002-May-Rebased2011
2.8M 19:09 epa-71M0001XCB-F-mai-1997-remanie-2006
2.8M 20:34 lfs-71M0001XCB-E-1998-march-rebased
2.8M 20:34 lfs-71M0001XCB-E-1997-may-rebased
2.8M 19:07 epa-71M0001XCB-F-juin-1997-remanie-2006
2.8M 19:10 epa-71M0001XCB-F-mars-2001-remanie-2011
2.8M 20:10 LFS-71M0001-E-2001-March-Rebased2011
2.8M 20:34 lfs-71M0001XCB-E-1997-june-rebased
2.8M 19:11 epa-71M0001XCB-F-novembre-1993-remanie-2001
2.8M 19:05 epa-71M0001XCB-F-janvier-1998-remanie-2006
2.8M 19:10 epa-71M0001XCB-F-mars-2002-remanie-2011
2.8M 19:02 epa-71M0001XCB-F-decembre-2000-remanie-2006
2.8M 19:06 epa-71M0001XCB-F-juillet-1999-remanie-2006
2.8M 20:31 lfs-71M0001XCB-E-1993-november-rebased
2.8M 20:34 lfs-71M0001XCB-E-1998-january-rebased
2.8M 20:11 LFS-71M0001-E-2002-March-Rebased2011
2.8M 19:01 epa-71M0001XCB-F-avril-2002-remanie-2011
2.8M 19:05 epa-71M0001XCB-F-janvier-2006-remanie-2011
2.8M 20:35 lfs-71M0001XCB-E-2000-december-rebased
2.8M 18:58 EPA-71M0001XCB-F-2015-fevrier
2.8M 20:35 lfs-71M0001XCB-E-1999-july-rebased
2.8M 19:15 epa-71M0001XCB-F-septembre-1999-remanie-2006
2.8M 20:10 LFS-71M0001-E-2002-April-Rebased2011
2.8M 19:01 epa-71M0001XCB-F-avril-2004-remanie-2011
2.8M 20:13 LFS-71M0001-E-2006-January-Rebased2011
2.8M 20:11 LFS-71M0001-E-2004-April-Rebased2011
2.8M 20:36 lfs-71M0001XCB-E-2006-january-rebased
2.8M 20:35 lfs-71M0001XCB-E-1999-september-rebased
2.8M 18:58 EPA-71M0001XCB-F-2015-decembre
2.8M 18:58 EPA-71M0001XCB-F-2015-mars
2.8M 20:36 lfs-71M0001XCB-E-2015-February
2.8M 18:59 epa-71M0001XCB-F-aout-2003-remanie-2011
2.8M 20:36 lfs-71M0001XCB-E-2015-December
2.8M 19:06 epa-71M0001XCB-F-juillet-2002-remanie-2011
2.8M 20:11 LFS-71M0001-E-2003-August-Rebased2011
2.8M 19:11 epa-71M0001XCB-F-mars-2003-remanie-2011
2.8M 20:10 LFS-71M0001-E-2002-July-Rebased2011
2.8M 20:37 lfs-71M0001XCB-E-2015-March
2.8M 12:29 71M0001XCB-F-1977-octobre
2.8M 19:04 epa-71M0001XCB-F-fevrier-2005-remanie-2011
2.8M 20:22 lfs-71M0001XCB-E-1977-October
2.8M 20:11 LFS-71M0001-E-2003-March-Rebased2011
2.8M 20:12 LFS-71M0001-E-2005-February-Rebased2011
2.8M 19:02 epa-71M0001XCB-F-decembre-2003-remanie-2011
2.8M 13:01 71M0001XCB-F-1984-avril
2.8M 20:26 lfs-71M0001XCB-E-1984-April
2.8M 19:11 epa-71M0001XCB-F-mars-2006-remanie-2011
2.8M 18:58 EPA-71M0001XCB-F-2015-juillet
2.8M 20:11 LFS-71M0001-E-2003-December-Rebased2011
2.8M 19:00 epa-71M0001XCB-F-aout-2005-remanie-2011
2.8M 20:13 LFS-71M0001-E-2006-March-Rebased2011
2.8M 20:12 LFS-71M0001-E-2005-August-Rebased2011
2.8M 19:03 epa-71M0001XCB-F-fevrier-1999-remanie-2006
2.8M 20:37 lfs-71M0001XCB-E-2015-July
2.8M 20:36 lfs-71M0001XCB-E-2006-march-rebased
2.8M 20:35 lfs-71M0001XCB-E-1999-february-rebased
2.8M 19:03 epa-71M0001XCB-F-fevrier-2001-remanie-2011
2.8M 20:10 LFS-71M0001-E-2001-February-Rebased2011
2.8M 20:10 LFS-71M0001-E-2001-January-Rebased2011
2.8M 19:09 epa-71M0001XCB-F-mai-1999-remanie-2006
2.8M 19:06 epa-71M0001XCB-F-juillet-2000-remanie-2006
2.8M 18:58 EPA-71M0001XCB-F-2015-mai
2.8M 20:35 lfs-71M0001XCB-E-1999-may-rebased
2.8M 20:35 lfs-71M0001XCB-E-2000-july-rebased
2.8M 20:37 lfs-71M0001XCB-E-2015-May
2.8M 19:01 epa-71M0001XCB-F-avril-1999-remanie-2006
2.8M 19:12 epa-71M0001XCB-F-novembre-2004-remanie-2011
2.8M 12:29 71M0001XCB-F-1977-novembre
2.8M 20:22 lfs-71M0001XCB-E-1977-November
2.8M 20:12 LFS-71M0001-E-2004-November-Rebased2011
2.8M 19:06 epa-71M0001XCB-F-juillet-2005-remanie-2011
2.8M 20:34 lfs-71M0001XCB-E-1999-april-rebased
2.8M 19:11 epa-71M0001XCB-F-mars-2005-remanie-2011
2.8M 20:12 LFS-71M0001-E-2005-July-Rebased2011
2.8M 20:12 LFS-71M0001-E-2005-March-Rebased2011
2.8M 18:58 EPA-71M0001XCB-F-2015-avril
2.8M 19:08 epa-71M0001XCB-F-juin-1999-remanie-2006
2.8M 20:36 lfs-71M0001XCB-E-2015-April
2.8M 19:14 epa-71M0001XCB-F-septembre-1993-remanie-2001
2.8M 20:32 lfs-71M0001XCB-E-1993-september-rebased
2.8M 20:35 lfs-71M0001XCB-E-1999-june-rebased
2.8M 19:01 epa-71M0001XCB-F-avril-2005-remanie-2011
2.8M 19:12 epa-71M0001XCB-F-novembre-1999-remanie-2006
2.8M 20:12 LFS-71M0001-E-2005-April-Rebased2011
2.8M 19:10 epa-71M0001XCB-F-mars-1999-remanie-2006
2.8M 19:13 epa-71M0001XCB-F-octobre-1994-remanie-2001
2.8M 20:35 lfs-71M0001XCB-E-1999-november-rebased
2.8M 20:35 lfs-71M0001XCB-E-1999-march-rebased
2.8M 20:32 lfs-71M0001XCB-E-1994-october-rebased
2.8M 18:59 epa-71M0001XCB-F-aout-1993-remanie-2001
2.8M 12:28 71M0001XCB-F-1977-mars
2.8M 20:22 lfs-71M0001XCB-E-1977-March
2.8M 20:31 lfs-71M0001XCB-E-1993-august-rebased
2.8M 13:04 71M0001XCB-F-1984-mars
2.8M 19:08 epa-71M0001XCB-F-juin-2005-remanie-2011
2.8M 20:26 lfs-71M0001XCB-E-1984-March
2.8M 20:12 LFS-71M0001-E-2005-June-Rebased2011
2.8M 19:09 epa-71M0001XCB-F-mai-2005-remanie-2011
2.8M 19:15 epa-71M0001XCB-F-septembre-2004-remanie-2011
2.8M 13:00 71M0001XCB-F-1983-octobre
2.8M 20:12 LFS-71M0001-E-2005-May-Rebased2011
2.8M 12:26 71M0001XCB-F-1977-dcembre
2.8M 20:26 lfs-71M0001XCB-E-1983-October
2.8M 20:12 LFS-71M0001-E-2004-September-Rebased2011
2.8M 20:21 lfs-71M0001XCB-E-1977-December
2.8M 18:58 EPA-71M0001XCB-F-2015-juin
2.8M 18:59 epa-71M0001XCB-F-aout-2004-remanie-2011
2.8M 12:28 71M0001XCB-F-1977-mai
2.8M 12:29 71M0001XCB-F-1977-septembre
2.8M 19:00 epa-71M0001XCB-F-avril-1993-remanie-2001
2.8M 20:22 lfs-71M0001XCB-E-1977-May
2.8M 20:22 lfs-71M0001XCB-E-1977-September
2.8M 20:37 lfs-71M0001XCB-E-2015-June
2.8M 20:11 LFS-71M0001-E-2004-August-Rebased2011
2.8M 12:49 71M0001XCB-F-1981-novembre
2.8M 20:31 lfs-71M0001XCB-E-1993-april-rebased
2.8M 20:25 lfs-71M0001XCB-E-1981-November
2.8M 19:00 epa-71M0001XCB-F-avril-1995-remanie-2001
2.8M 12:50 71M0001XCB-F-1981-octobre
2.8M 20:25 lfs-71M0001XCB-E-1981-October
2.8M 20:57 sdw-75M0004-E-1986
2.8M 20:32 lfs-71M0001XCB-E-1995-april-rebased
2.8M 12:51 71M0001XCB-F-1982-dcembre
2.8M 13:02 71M0001XCB-F-1984-janvier
2.8M 20:25 lfs-71M0001XCB-E-1982-December
2.8M 20:26 lfs-71M0001XCB-E-1984-January
2.8M 19:10 epa-71M0001XCB-F-mars-1995-remanie-2001
2.8M 13:02 71M0001XCB-F-1984-fvrier
2.8M 12:59 71M0001XCB-F-1983-novembre
2.8M 20:26 lfs-71M0001XCB-E-1984-February
2.8M 20:26 lfs-71M0001XCB-E-1983-November
2.8M 19:11 epa-71M0001XCB-F-novembre-1994-remanie-2001
2.8M 12:27 71M0001XCB-F-1977-juin
2.8M 20:32 lfs-71M0001XCB-E-1995-march-rebased
2.8M 19:02 epa-71M0001XCB-F-decembre-1999-remanie-2006
2.8M 20:22 lfs-71M0001XCB-E-1977-June
2.8M 20:32 lfs-71M0001XCB-E-1994-november-rebased
2.8M 20:35 lfs-71M0001XCB-E-1999-december-rebased
2.8M 12:57 71M0001XCB-F-1983-fvrier
2.8M 13:03 71M0001XCB-F-1984-mai
2.8M 20:25 lfs-71M0001XCB-E-1983-February
2.8M 20:26 lfs-71M0001XCB-E-1984-May
2.8M 12:55 71M0001XCB-F-1982-septembre
2.8M 20:25 lfs-71M0001XCB-E-1982-September
2.8M 19:08 epa-71M0001XCB-F-juin-2004-remanie-2011
2.8M 12:59 71M0001XCB-F-1983-mars
2.8M 20:04 its-66M00010-E-1991-crta
2.8M 12:57 71M0001XCB-F-1983-janvier
2.8M 12:46 71M0001XCB-F-1981-avril
2.8M 20:26 lfs-71M0001XCB-E-1983-March
2.8M 20:25 lfs-71M0001XCB-E-1983-January
2.8M 20:24 lfs-71M0001XCB-E-1981-April
2.8M 20:12 LFS-71M0001-E-2004-June-Rebased2011
2.8M 19:02 epa-71M0001XCB-F-decembre-1993-remanie-2001
2.8M 20:31 lfs-71M0001XCB-E-1993-december-rebased
2.8M 19:03 epa-71M0001XCB-F-fevrier-1995-remanie-2001
2.8M 20:32 lfs-71M0001XCB-E-1995-february-rebased
2.8M 19:06 epa-71M0001XCB-F-juillet-1993-remanie-2001
2.8M 20:31 lfs-71M0001XCB-E-1993-july-rebased
2.8M 18:28 cts-87M0006-E-1998-prov-d
2.8M 19:09 epa-71M0001XCB-F-mai-2004-remanie-2011
2.8M 20:12 LFS-71M0001-E-2004-May-Rebased2011
2.8M 12:27 71M0001XCB-F-1977-juillet
2.8M 20:22 lfs-71M0001XCB-E-1977-July
2.8M 12:51 71M0001XCB-F-1982-avril
2.8M 19:08 epa-71M0001XCB-F-juin-2000-remanie-2006
2.8M 20:25 lfs-71M0001XCB-E-1982-April
2.8M 12:25 71M0001XCB-F-1977-aot
2.8M 20:21 lfs-71M0001XCB-E-1977-August
2.8M 12:44 71M0001XCB-F-1980-octobre
2.8M 20:35 lfs-71M0001XCB-E-2000-june-rebased
2.8M 20:24 lfs-71M0001XCB-E-1980-October
2.8M 12:56 71M0001XCB-F-1983-avril
2.8M 20:25 lfs-71M0001XCB-E-1983-April
2.8M 13:05 71M0001XCB-F-1984-septembre
2.8M 20:26 lfs-71M0001XCB-E-1984-September
2.8M 19:06 epa-71M0001XCB-F-juillet-2004-remanie-2011
2.8M 20:12 LFS-71M0001-E-2004-July-Rebased2011
2.8M 12:44 71M0001XCB-F-1980-novembre
2.8M 19:04 epa-71M0001XCB-F-janvier-1995-remanie-2001
2.8M 20:24 lfs-71M0001XCB-E-1980-November
2.8M 20:32 lfs-71M0001XCB-E-1995-january-rebased
2.8M 19:02 epa-71M0001XCB-F-decembre-1994-remanie-2001
2.8M 13:04 71M0001XCB-F-1984-novembre
2.8M 20:26 lfs-71M0001XCB-E-1984-November
2.8M 20:32 lfs-71M0001XCB-E-1994-december-rebased
2.8M 19:04 epa-71M0001XCB-F-janvier-1994-remanie-2001
2.8M 12:46 71M0001XCB-F-1981-dcembre
2.8M 19:05 epa-71M0001XCB-F-janvier-2000-remanie-2006
2.8M 20:24 lfs-71M0001XCB-E-1981-December
2.8M 19:11 epa-71M0001XCB-F-mars-2004-remanie-2011
2.8M 20:32 lfs-71M0001XCB-E-1994-january-rebased
2.8M 19:09 epa-71M0001XCB-F-mai-1993-remanie-2001
2.8M 20:12 LFS-71M0001-E-2004-March-Rebased2011
2.8M 20:35 lfs-71M0001XCB-E-2000-january-rebased
2.8M 12:32 71M0001XCB-F-1978-janvier
2.8M 20:22 lfs-71M0001XCB-E-1978-January
2.8M 20:39 ngs-81M0011-E-1990
2.8M 12:59 71M0001XCB-F-1983-mai
2.8M 20:31 lfs-71M0001XCB-E-1993-may-rebased
2.8M 20:26 lfs-71M0001XCB-E-1983-May
2.8M 12:57 71M0001XCB-F-1983-dcembre
2.8M 19:04 epa-71M0001XCB-F-fevrier-2004-remanie-2011
2.8M 20:25 lfs-71M0001XCB-E-1983-December
2.8M 20:12 LFS-71M0001-E-2004-February-Rebased2011
2.7M 19:07 epa-71M0001XCB-F-juin-1993-remanie-2001
2.7M 18:30 cts-87M0006-E-2004-ptf
2.7M 18:30 cts-87M0006-E-2004-pf
2.7M 13:05 71M0001XCB-F-1984-octobre
2.7M 20:26 lfs-71M0001XCB-E-1984-October
2.7M 18:49 efc-13M0002-F-1994-fe
2.7M 12:36 71M0001XCB-F-1979-avril
2.7M 13:00 71M0001XCB-F-1983-septembre
2.7M 20:31 lfs-71M0001XCB-E-1993-june-rebased
2.7M 20:26 lfs-71M0001XCB-E-1983-September
2.7M 20:23 lfs-71M0001XCB-E-1979-April
2.7M 12:31 71M0001XCB-F-1978-fvrier
2.7M 20:22 lfs-71M0001XCB-E-1978-February
2.7M 19:10 epa-71M0001XCB-F-mars-1994-remanie-2001
2.7M 12:49 71M0001XCB-F-1981-mars
2.7M 20:24 lfs-71M0001XCB-E-1981-March
2.7M 20:32 lfs-71M0001XCB-E-1994-march-rebased
2.7M 12:33 71M0001XCB-F-1978-mars
2.7M 13:03 71M0001XCB-F-1984-juin
2.7M 20:22 lfs-71M0001XCB-E-1978-March
2.7M 12:52 71M0001XCB-F-1982-janvier
2.7M 20:26 lfs-71M0001XCB-E-1984-June
2.7M 20:25 lfs-71M0001XCB-E-1982-January
2.7M 12:50 71M0001XCB-F-1981-septembre
2.7M 20:25 lfs-71M0001XCB-E-1981-September
2.7M 18:56 EPA-71M0001-F-2016-Octobre
2.7M 12:39 71M0001XCB-F-1979-novembre
2.7M 12:54 71M0001XCB-F-1982-mars
2.7M 20:23 lfs-71M0001XCB-E-1979-November
2.7M 12:54 71M0001XCB-F-1982-mai
2.7M 20:25 lfs-71M0001XCB-E-1982-March
2.7M 20:25 lfs-71M0001XCB-E-1982-May
2.7M 12:51 71M0001XCB-F-1982-aot
2.7M 13:01 71M0001XCB-F-1984-aot
2.7M 20:25 lfs-71M0001XCB-E-1982-August
2.7M 20:26 lfs-71M0001XCB-E-1984-August
2.7M 19:03 epa-71M0001XCB-F-fevrier-1994-remanie-2001
2.7M 19:09 epa-71M0001XCB-F-mai-1995-remanie-2001
2.7M 12:58 71M0001XCB-F-1983-juin
2.7M 20:26 lfs-71M0001XCB-E-1983-June
2.7M 12:34 71M0001XCB-F-1978-octobre
2.7M 20:22 lfs-71M0001XCB-E-1978-October
2.7M 20:33 lfs-71M0001XCB-E-1995-may-rebased
2.7M 20:32 lfs-71M0001XCB-E-1994-february-rebased
2.7M 12:53 71M0001XCB-F-1982-juin
2.7M 12:53 71M0001XCB-F-1982-juillet
2.7M 20:25 lfs-71M0001XCB-E-1982-June
2.7M 20:25 lfs-71M0001XCB-E-1982-July
2.7M 18:56 EPA-71M0001-F-2016-Novembre
2.7M 18:56 EPA-71M0001-F-2016-Mai
2.7M 20:37 lfs-71M0001XCB-E-2016-May
2.7M 12:47 71M0001XCB-F-1981-janvier
2.7M 20:24 lfs-71M0001XCB-E-1981-January
2.7M 19:15 epa-71M0001XCB-F-septembre-2003-remanie-2011
2.7M 19:09 epa-71M0001XCB-F-mai-2000-remanie-2006
2.7M 20:11 LFS-71M0001-E-2003-September-Rebased2011
2.7M 12:56 71M0001XCB-F-1983-aot
2.7M 20:35 lfs-71M0001XCB-E-2000-may-rebased
2.7M 20:25 lfs-71M0001XCB-E-1983-August
2.7M 19:01 epa-71M0001XCB-F-avril-2000-remanie-2006
2.7M 13:03 71M0001XCB-F-1984-juillet
2.7M 20:26 lfs-71M0001XCB-E-1984-July
2.7M 19:03 epa-71M0001XCB-F-fevrier-2000-remanie-2006
2.7M 20:35 lfs-71M0001XCB-E-2000-april-rebased
2.7M 20:35 lfs-71M0001XCB-E-2000-february-rebased
2.7M 12:47 71M0001XCB-F-1981-fvrier
2.7M 19:00 epa-71M0001XCB-F-avril-1994-remanie-2001
2.7M 19:10 epa-71M0001XCB-F-mars-2000-remanie-2006
2.7M 20:24 lfs-71M0001XCB-E-1981-February
2.7M 19:07 epa-71M0001XCB-F-juin-1995-remanie-2001
2.7M 12:30 71M0001XCB-F-1978-avril
2.7M 20:22 lfs-71M0001XCB-E-1978-April
2.7M 20:32 lfs-71M0001XCB-E-1995-june-rebased
2.7M 20:35 lfs-71M0001XCB-E-2000-march-rebased
2.7M 20:32 lfs-71M0001XCB-E-1994-april-rebased
2.7M 19:14 epa-71M0001XCB-F-septembre-1994-remanie-2001
2.7M 20:37 lfs-71M0001XCB-E-2016-October
2.7M 12:39 71M0001XCB-F-1979-octobre
2.7M 12:48 71M0001XCB-F-1981-mai
2.7M 12:58 71M0001XCB-F-1983-juillet
2.7M 20:23 lfs-71M0001XCB-E-1979-October
2.7M 20:24 lfs-71M0001XCB-E-1981-May
2.7M 20:25 lfs-71M0001XCB-E-1983-July
2.7M 20:32 lfs-71M0001XCB-E-1994-september-rebased
2.7M 18:59 epa-71M0001XCB-F-aout-1994-remanie-2001
2.7M 12:52 71M0001XCB-F-1982-fvrier
2.7M 12:35 71M0001XCB-F-1978-septembre
2.7M 20:25 lfs-71M0001XCB-E-1982-February
2.7M 20:23 lfs-71M0001XCB-E-1978-September
2.7M 12:41 71M0001XCB-F-1980-dcembre
2.7M 20:23 lfs-71M0001XCB-E-1980-December
2.7M 20:32 lfs-71M0001XCB-E-1994-august-rebased
2.7M 18:55 EPA-71M0001-F-2016-Juin
2.7M 20:37 lfs-71M0001XCB-E-2016-November
2.7M 12:48 71M0001XCB-F-1981-juin
2.7M 20:24 lfs-71M0001XCB-E-1981-June
2.7M 12:37 71M0001XCB-F-1979-janvier
2.7M 20:23 lfs-71M0001XCB-E-1979-January-test
2.7M 19:06 epa-71M0001XCB-F-juillet-1994-remanie-2001
2.7M 20:23 lfs-71M0001XCB-E-1979-January
2.7M 20:32 lfs-71M0001XCB-E-1994-july-rebased
2.7M 12:40 71M0001XCB-F-1979-septembre
2.7M 18:55 EPA-71M0001-F-2016-Avril
2.7M 20:23 lfs-71M0001XCB-E-1979-September
2.7M 18:55 EPA-71M0001-F-2016-Decembre
2.7M 12:36 71M0001XCB-F-1979-dcembre
2.7M 18:47 efc-13M0002-F-1982-fe
2.7M 19:05 epa-71M0001XCB-F-janvier-2004-remanie-2011
2.7M 19:05 epa-71M0001XCB-F-janvier-2001-remanie-2011
2.7M 12:45 71M0001XCB-F-1980-septembre
2.7M 20:23 lfs-71M0001XCB-E-1979-December
2.7M 20:24 lfs-71M0001XCB-E-1980-September
2.7M 20:55 scf-13M0002-E-1983-ef
2.7M 20:12 LFS-71M0001-E-2004-January-Rebased2011
2.7M 18:56 EPA-71M0001-F-2016-Mars
2.7M 18:55 EPA-71M0001-F-2016-Aout
2.7M 12:38 71M0001XCB-F-1979-mai
2.7M 20:23 lfs-71M0001XCB-E-1979-May
2.7M 18:55 EPA-71M0001-F-2016-fevrier
2.7M 12:33 71M0001XCB-F-1978-mai
2.7M 12:47 71M0001XCB-F-1981-juillet
2.7M 12:42 71M0001XCB-F-1980-janvier
2.7M 12:43 71M0001XCB-F-1980-mars
2.7M 20:22 lfs-71M0001XCB-E-1978-May
2.7M 20:24 lfs-71M0001XCB-E-1981-July
2.7M 20:24 lfs-71M0001XCB-E-1980-March
2.7M 20:23 lfs-71M0001XCB-E-1980-January
2.7M 12:45 71M0001XCB-F-1981-aot
2.7M 12:38 71M0001XCB-F-1979-juin
2.7M 20:24 lfs-71M0001XCB-E-1981-August
2.7M 12:33 71M0001XCB-F-1978-juin
2.7M 20:23 lfs-71M0001XCB-E-1979-June
2.7M 12:31 71M0001XCB-F-1978-dcembre
2.7M 20:22 lfs-71M0001XCB-E-1978-June
2.7M 20:22 lfs-71M0001XCB-E-1978-December
2.7M 19:02 epa-71M0001XCB-F-decembre-2004-remanie-2011
2.7M 13:07 71M0001XCB-F-1985-janvier
2.7M 20:12 LFS-71M0001-E-2004-December-Rebased2011
2.7M 20:27 lfs-71M0001XCB-E-1985-January
2.7M 12:34 71M0001XCB-F-1978-novembre
2.7M 20:22 lfs-71M0001XCB-E-1978-November
2.7M 18:56 EPA-71M0001-F-2016-Septembre
2.7M 12:38 71M0001XCB-F-1979-mars
2.7M 13:01 71M0001XCB-F-1984-dcembre
2.7M 20:23 lfs-71M0001XCB-E-1979-March
2.7M 20:26 lfs-71M0001XCB-E-1984-December
2.7M 18:44 edtr-75F0011XIE-F-2000-Fichier-famille-de-recensement
2.7M 13:20 75F0011XIE-F-2000-Fichier-famille-de-recensement
2.7M 12:36 71M0001XCB-F-1979-fvrier
2.7M 12:41 71M0001XCB-F-1980-avril
2.7M 20:23 lfs-71M0001XCB-E-1979-February
2.7M 20:23 lfs-71M0001XCB-E-1980-April
2.7M 18:44 edtr-75F0011XIE-F-1999-Fichier-famille-de-recensement
2.7M 13:19 75F0011XIE-F-1999-Fichier-famille-de-recensement
2.7M 21:00 slid-75M0010-E-1999cf
2.7M 21:00 slid-75M0010-E-2000cf
2.7M 18:55 EPA-71M0001-F-2016-Juillet
2.7M 12:30 71M0001XCB-F-1978-aot
2.7M 20:22 lfs-71M0001XCB-E-1978-August
2.7M 20:37 lfs-71M0001XCB-E-2016-April
2.7M 19:07 epa-71M0001XCB-F-juin-1994-remanie-2001
2.7M 20:32 lfs-71M0001XCB-E-1994-june-rebased
2.7M 20:37 lfs-71M0001XCB-E-2016-December
2.7M 12:35 71M0001XCB-F-1979-aot
2.7M 20:23 lfs-71M0001XCB-E-1979-August
2.7M 12:41 71M0001XCB-F-1980-fvrier
2.7M 20:37 lfs-71M0001XCB-E-2016-March
2.7M 20:23 lfs-71M0001XCB-E-1980-February
2.7M 20:37 lfs-71M0001XCB-E-2016-August
2.7M 18:48 efc-13M0002-F-1988-fr
2.7M 20:37 lfs-71M0001XCB-E-2016-February
2.7M 20:54 scf-13M0001-E-1989-cf
2.7M 19:09 epa-71M0001XCB-F-mai-1994-remanie-2001
2.7M 20:32 lfs-71M0001XCB-E-1994-may-rebased
2.7M 12:37 71M0001XCB-F-1979-juillet
2.7M 20:23 lfs-71M0001XCB-E-1979-July
2.7M 12:43 71M0001XCB-F-1980-mai
2.7M 20:37 lfs-71M0001XCB-E-2016-September
2.7M 20:24 lfs-71M0001XCB-E-1980-May
2.7M 12:32 71M0001XCB-F-1978-juillet
2.7M 20:22 lfs-71M0001XCB-E-1978-July
2.7M 20:37 lfs-71M0001XCB-E-2016-June
2.7M 12:40 71M0001XCB-F-1980-aot
2.7M 20:23 lfs-71M0001XCB-E-1980-August
2.7M 20:37 lfs-71M0001XCB-E-2016-July
2.7M 12:43 71M0001XCB-F-1980-juin
2.7M 20:23 lfs-71M0001XCB-E-1980-June
2.7M 18:27 cts-87M0006-E-1996-pd
2.7M 18:55 EPA-71M0001-F-2016-Janvier
2.7M 12:42 71M0001XCB-F-1980-juillet
2.7M 20:23 lfs-71M0001XCB-E-1980-July
2.7M 19:10 epa-71M0001XCB-F-mars-1990-remanie-2001
2.7M 13:07 71M0001XCB-F-1985-fvrier
2.7M 20:27 lfs-71M0001XCB-E-1985-February
2.7M 20:29 lfs-71M0001XCB-E-1990-march-rebased
2.7M 18:49 efc-13M0002-F-1994-fr
2.7M 18:49 efc-13M0002-F-1993-fr
2.7M 18:29 cts-87M0006-E-2003-pf
2.7M 20:54 scf-13M0001-E-1995-cf
2.7M 20:58 shs-62M0004-E-2008
2.7M 20:54 scf-13M0001-E-1994-cf
2.7M 18:39 ectade-F-2016
2.7M 20:37 lfs-71M0001XCB-E-2016-January
2.7M 13:09 71M0001XCB-F-1985-mars
2.7M 20:27 lfs-71M0001XCB-E-1985-March
2.7M 12:26 71M0001XCB-F-1977-fvrier
2.7M 20:22 lfs-71M0001XCB-E-1977-February
2.7M 19:12 epa-71M0001XCB-F-novembre-1996-remanie-2006
2.7M 18:46 eefa-81M0013-F-1990
2.7M 13:32 aets-81M0013-E-1990
2.7M 21:40 swh-75C0010-E-1981p
2.7M 20:33 lfs-71M0001XCB-E-1996-november-rebased
2.7M 18:44 edtr-75F0011XIE-F-2000-Fichier-famille-economique
2.7M 13:20 75F0011XIE-F-2000-Fichier-famille-conomique
2.6M 21:00 slid-75M0010-E-2000ef
2.6M 18:44 edtr-75F0011XIE-F-1999-Fichier-famille-economique
2.6M 13:19 75F0011XIE-F-1999-Fichier-famille-conomique
2.6M 21:00 slid-75M0010-E-1999ef
2.6M 19:13 epa-71M0001XCB-F-octobre-1996-remanie-2006
2.6M 20:33 lfs-71M0001XCB-E-1996-october-rebased
2.6M 20:09 its-66M00010-E-2015-cnd
2.6M 19:38 evi-66M00010-E-2015-cdn
2.6M 13:09 71M0001XCB-F-1985-novembre
2.6M 20:27 lfs-71M0001XCB-E-1985-November
2.6M 18:47 efc-13M0002-F-1982-fr
2.6M 19:02 epa-71M0001XCB-F-decembre-1996-remanie-2006
2.6M 20:54 scf-13M0001-E-1983-cf
2.6M 13:06 71M0001XCB-F-1985-avril
2.6M 20:26 lfs-71M0001XCB-E-1985-April
2.6M 20:33 lfs-71M0001XCB-E-1996-december-rebased
2.6M 19:39 evrc-87M0016-F-2013-voyages
2.6M 22:03 tsrc-3810-E-2013-trip
2.6M 18:54 ensp-82M0009GPE-F-1994-1995-composantemenage-fichiersante
2.6M 20:42 nphs-82F0001-E-1994-health-file
2.6M 13:10 71M0001XCB-F-1985-octobre
2.6M 20:27 lfs-71M0001XCB-E-1985-October
2.6M 22:29 vas-89M0011-E-1987-person-file-1
2.6M 20:29 lfs-71M0001XCB-E-1990-february-rebased
2.6M 18:34 dfo-E-1997-ced
2.6M 18:49 efc-13M0002-F-1993-fe
2.6M 13:06 71M0001XCB-F-1985-dcembre
2.6M 20:27 lfs-71M0001XCB-E-1985-December
2.6M 20:55 scf-13M0002-E-1994-ef
2.6M 13:12 71M0001XCB-F-1986-janvier
2.6M 20:27 lfs-71M0001XCB-E-1986-January
2.6M 13:14 71M0001XCB-F-1986-mars
2.6M 20:27 lfs-71M0001XCB-E-1986-March
2.6M 20:55 scf-13M0002-E-1995-ef
2.6M 19:21 esg-12M0011GPF-F-1996-c11
2.6M 13:12 71M0001XCB-F-1986-fvrier
2.6M 19:42 gss-12M0011-E-1996-c-11
2.6M 13:10 71M0001XCB-F-1985-septembre
2.6M 20:27 lfs-71M0001XCB-E-1986-February
2.6M 20:27 lfs-71M0001XCB-E-1985-September
2.6M 13:08 71M0001XCB-F-1985-mai
2.6M 20:27 lfs-71M0001XCB-E-1985-May
2.6M 13:11 71M0001XCB-F-1986-avril
2.6M 13:32 aets-81M0013-E-1992
2.6M 20:27 lfs-71M0001XCB-E-1986-April
